password_len,guesses,log10_guesses,gn_score,top_pattern,comp_score,comp_strong,entropy_bits,entropy_strong,in_training_corpus
7,172.0,2.235528446907549,0,dictionary:breach,1,False,32.90307802698764,False,True
6,165.0,2.2174839442139063,0,dictionary:english,1,False,28.202638308846552,False,True
6,320.0,2.505149978319906,0,dictionary:breach,1,False,19.931568569324174,False,True
6,1141.0,3.0572856444182146,1,dictionary:breach,2,False,31.019550008653873,False,True
8,240.0,2.3802112417116064,0,dictionary:breach,2,False,37.603517745128734,False,True
7,1637.0,3.2140486794119414,1,dictionary:breach,2,False,36.18947501009619,False,True
8,160.0,2.204119982655925,0,dictionary:breach,3,False,41.3594000115385,False,True
7,202.0,2.305351369446624,0,dictionary:breach,1,False,32.90307802698764,False,True
9,230.0,2.361727836017593,0,dictionary:breach,2,False,29.89735285398626,False,True
7,226.0,2.354108439147401,0,dictionary:breach,1,False,32.90307802698764,False,True
9,277.0,2.4424797690644486,0,dictionary:breach,2,False,42.303957463269825,False,True
7,2540.0,3.4048337166199385,1,dictionary:breach,2,False,36.18947501009619,False,True
6,75.0,1.8750612633917,0,dictionary:breach,2,False,34.20263830884655,False,True
8,160.0,2.204119982655925,0,sequence,2,False,26.575424759098897,False,True
7,1736.0,3.239549720840473,1,dictionary:breach,2,False,36.18947501009619,False,True
7,254.0,2.404833716619938,0,dictionary:breach,1,False,32.90307802698764,False,True
6,213.0,2.328379603438738,0,dictionary:breach,1,False,28.202638308846552,False,True
9,60.0,1.7781512503836439,0,bruteforce,3,False,46.529325012980806,False,True
6,1300.0,3.1139433523068365,1,dictionary:breach,2,False,31.019550008653873,False,True
7,593.0,2.7730546933642626,0,dictionary:breach,1,False,23.253496664211536,False,True
8,1743.0,3.2412973871099933,1,dictionary:breach,3,False,41.3594000115385,False,True
9,219.0,2.3404441148401185,0,dictionary:breach,2,False,42.303957463269825,False,True
8,605.0,2.781755374652469,0,dictionary:breach,3,False,41.3594000115385,False,True
6,156.0,2.1931245983544616,0,repeat,1,False,28.202638308846552,False,True
6,243.0,2.3856062735983126,0,dictionary:breach,1,False,28.202638308846552,False,True
6,307.0,2.4871383754771865,0,dictionary:breach,1,False,28.202638308846552,False,True
7,295.0,2.4698220159781634,0,dictionary:breach,1,False,32.90307802698764,False,True
6,274.0,2.4377505628203884,0,dictionary:breach,1,False,28.202638308846552,False,True
7,252.0,2.401400540781544,0,dictionary:breach,1,False,32.90307802698764,False,True
6,196.0,2.2922560713564764,0,dictionary:breach,1,False,28.202638308846552,False,True
8,541.0,2.7331972651065697,0,dictionary:breach,3,False,41.3594000115385,False,True
6,246.0,2.3909351071033793,0,dictionary:breach,1,False,28.202638308846552,False,True
8,918065.0,5.962873430811236,1,dictionary:breach,4,False,47.633570483095,False,False
7,3325.0,3.5217916496391237,1,dictionary:breach,2,False,36.18947501009619,False,True
8,337.0,2.527629900871339,0,dictionary:breach,2,False,37.603517745128734,False,True
9,1306.0,3.1159431769390555,1,dictionary:breach,3,False,46.529325012980806,False,True
4,158828.93617021278,5.200929627022069,1,spatial,2,False,21.70505901880839,False,False
7,266.0,2.424881636631067,0,dictionary:breach,1,False,32.90307802698764,False,True
6,268.0,2.428134794028789,0,dictionary:breach,1,False,28.202638308846552,False,True
7,315.0,2.498310553789601,0,dictionary:breach,1,False,32.90307802698764,False,True
6,223.0,2.3483048630481607,0,dictionary:breach,1,False,28.202638308846552,False,True
7,1718.0,3.2350231594952232,1,dictionary:breach,2,False,36.18947501009619,False,True
7,20.0,1.3010299956639813,0,bruteforce,1,False,23.253496664211536,False,True
6,551.0,2.7411515988517854,0,dictionary:breach,2,False,31.019550008653873,False,True
9,90.0,1.954242509439325,0,repeat,2,False,29.89735285398626,False,True
7,293.0,2.4668676203541096,0,dictionary:breach,1,False,32.90307802698764,False,True
10,1744.0,3.241546480596549,1,dictionary:breach,3,False,51.69925001442312,False,True
5,129.0,2.1105897102992492,0,dictionary:english,1,False,23.502198590705458,False,True
7,1668.0,3.2221960463017196,1,dictionary:breach,2,False,36.18947501009619,False,True
6,318.0,2.5024271199844326,0,dictionary:breach,1,False,28.202638308846552,False,True
6,1412.0,3.1498346967157853,1,dictionary:breach,2,False,31.019550008653873,False,True
7,1861.0,3.269746373130767,1,dictionary:breach,2,False,36.18947501009619,False,True
9,180.0,2.255272505103306,0,dictionary:breach,3,False,46.529325012980806,False,True
7,2830.0,3.45178643552429,1,dictionary:breach,2,False,36.18947501009619,False,True
6,259.0,2.4132997640812524,0,dictionary:breach,1,False,28.202638308846552,False,True
10,434.0,2.637489729512511,0,dictionary:breach,2,False,47.004397181410916,False,True
9,1345.0,3.1287222843384273,1,dictionary:breach,3,False,46.529325012980806,False,True
13,15554.0,4.191842094619106,1,dictionary:breach,5,True,77.40455203502937,True,False
7,1557.0,3.1922886125681207,1,dictionary:breach,2,False,36.18947501009619,False,True
4,784.0,2.8943160626844384,0,dictionary:breach,1,False,18.801758872564367,False,True
6,380.0,2.5797835966168106,0,dictionary:breach,1,False,28.202638308846552,False,True
10,5588.0,3.7472563974421447,1,dictionary:breach,3,False,51.69925001442312,False,True
7,940.0,2.9731278535996988,0,dictionary:breach,2,False,36.18947501009619,False,True
8,970.0,2.986771734266245,0,dictionary:breach,3,False,41.3594000115385,False,True
9,1874.0,3.2727695865517594,1,dictionary:breach,3,False,46.529325012980806,False,True
6,156.0,2.1931245983544616,0,repeat,1,False,28.202638308846552,False,True
5,50.0,1.6989700043360187,0,repeat,1,False,16.609640474436812,False,True
9,702.0,2.8463371121298056,0,dictionary:breach,2,False,42.303957463269825,False,True
6,489.0,2.6893088591236203,0,dictionary:breach,2,False,31.019550008653873,False,True
9,241.0,2.382017042574869,0,dictionary:breach,2,False,29.89735285398626,False,True
6,279.0,2.4456042032735974,0,dictionary:breach,1,False,28.202638308846552,False,True
6,355.0,2.550228353055094,0,dictionary:breach,1,False,28.202638308846552,False,True
6,479.0,2.680335513414563,0,dictionary:breach,2,False,31.019550008653873,False,True
7,1711.0,3.2332500095411003,1,dictionary:breach,2,False,36.18947501009619,False,True
6,2099.0,3.3220124385824006,1,dictionary:breach,2,False,31.019550008653873,False,True
7,3098.0,3.4910814134231876,1,dictionary:breach,2,False,36.18947501009619,False,True
7,2603.0,3.415474168109236,1,dictionary:breach,2,False,36.18947501009619,False,True
10,2048.0,3.3113299523037933,1,dictionary:breach,3,False,51.69925001442312,False,True
6,267.0,2.4265112613645754,0,dictionary:breach,1,False,28.202638308846552,False,True
7,324.0,2.510545010206612,0,dictionary:breach,1,False,32.90307802698764,False,True
8,341.0,2.532754378992498,0,dictionary:breach,3,False,41.3594000115385,False,True
10,443.0,2.6464037262230695,0,dictionary:breach,2,False,47.004397181410916,False,True
7,1580.0,3.198657086954423,1,dictionary:breach,2,False,36.18947501009619,False,True
7,140.0,2.146128035678238,0,sequence,1,False,23.253496664211536,False,True
8,1243.0,3.094471128641645,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1855.0,3.268343913951065,1,dictionary:breach,2,False,31.019550008653873,False,True
7,2644.0,3.422261450813603,1,dictionary:breach,2,False,36.18947501009619,False,True
8,256.0,2.4082399653118496,0,dictionary:breach,2,False,37.603517745128734,False,True
8,280.0,2.4471580313422194,0,dictionary:breach,2,False,37.603517745128734,False,True
6,554.0,2.74350976472843,0,dictionary:breach,2,False,31.019550008653873,False,True
7,52.0,1.7160033436347992,0,dictionary:breach,2,False,36.18947501009619,False,True
8,211.0,2.3242824552976926,0,dictionary:breach,2,False,37.603517745128734,False,True
9,201.0,2.303196057420489,0,dictionary:breach,2,False,42.303957463269825,False,True
7,294.0,2.4683473304121573,0,dictionary:breach,1,False,32.90307802698764,False,True
8,1210.0,3.0827853703164503,1,dictionary:breach,3,False,41.3594000115385,False,True
6,481.0,2.682145076373832,0,dictionary:breach,1,False,19.931568569324174,False,True
8,297.0,2.4727564493172127,0,dictionary:breach,2,False,37.603517745128734,False,True
5,10738.0,4.030923399627219,1,dictionary:breach,1,False,23.502198590705458,False,True
7,733.0,2.8651039746411278,0,dictionary:breach,1,False,23.253496664211536,False,True
6,303.0,2.4814426285023052,0,dictionary:breach,1,False,28.202638308846552,False,True
8,285.0,2.4548448600085107,0,dictionary:breach,3,False,41.3594000115385,False,True
8,1217.0,3.0852905782300653,1,dictionary:breach,3,False,41.3594000115385,False,True
12,24.0,1.3802112417116061,0,dictionary:breach,4,False,62.039100017307746,True,True
6,276.0,2.4409090820652177,0,dictionary:breach,1,False,28.202638308846552,False,True
6,348.0,2.541579243946581,0,dictionary:breach,1,False,28.202638308846552,False,True
10,35341.0,4.548278834031455,1,dictionary:breach,2,False,47.004397181410916,False,True
6,352.0,2.5465426634781307,0,dictionary:breach,1,False,28.202638308846552,False,True
6,2652.0,3.4235735197327357,1,dictionary:breach,2,False,31.019550008653873,False,True
7,326.0,2.513217600067939,0,dictionary:breach,1,False,32.90307802698764,False,True
6,312.0,2.494154594018443,0,dictionary:breach,1,False,28.202638308846552,False,True
6,313.0,2.4955443375464483,0,dictionary:breach,1,False,28.202638308846552,False,True
7,310.0,2.491361693834273,0,dictionary:breach,1,False,32.90307802698764,False,True
1,26.0,1.414973347970818,0,bruteforce,1,False,4.700439718141092,False,True
7,6322.0,3.800854491503561,1,dictionary:breach,2,False,36.18947501009619,False,True
8,1763.0,3.246252312299322,1,dictionary:breach,3,False,41.3594000115385,False,True
6,356.0,2.5514499979728757,0,dictionary:breach,1,False,28.202638308846552,False,True
7,3296.0,3.5179872030250783,1,dictionary:breach,2,False,36.18947501009619,False,True
8,185.0,2.2671717284030137,0,dictionary:breach,2,False,37.603517745128734,False,True
11,48.0,1.6812412373755872,0,dictionary:breach,3,False,56.86917501586544,False,True
6,3918.0,3.593064431658718,1,dictionary:breach,2,False,31.019550008653873,False,True
5,299.0,2.4756711883244296,0,dictionary:breach,1,False,23.502198590705458,False,True
11,222.0,2.346352974450639,0,dictionary:breach,3,False,56.86917501586544,False,True
7,323.0,2.509202522331103,0,dictionary:breach,1,False,32.90307802698764,False,True
7,2380.0,3.3765769570565123,1,dictionary:breach,2,False,36.18947501009619,False,True
7,4652.0,3.667639706056411,1,dictionary:breach,2,False,36.18947501009619,False,True
11,96.0,1.9822712330395684,0,dictionary:breach,3,False,56.86917501586544,False,True
6,5171.0,3.71357453777207,1,dictionary:breach,2,False,31.019550008653873,False,True
7,52.0,1.7160033436347992,0,dictionary:breach,2,False,36.18947501009619,False,True
9,990.0,2.99563519459755,0,dictionary:breach,3,False,52.94378744425657,False,True
7,2437.0,3.3868555291847247,1,dictionary:breach,2,False,36.18947501009619,False,True
8,2125.0,3.3273589343863303,1,dictionary:breach,3,False,41.3594000115385,False,True
6,1363.0,3.134495855834674,1,dictionary:breach,1,False,19.931568569324174,False,True
7,3060.0,3.4857214264815806,1,dictionary:breach,2,False,36.18947501009619,False,True
7,366.0,2.563481085394411,0,dictionary:breach,1,False,32.90307802698764,False,True
6,4400.0,3.6434526764861874,1,dictionary:breach,2,False,31.019550008653873,False,True
8,1599.0,3.203848463746235,1,dictionary:breach,3,False,41.3594000115385,False,True
6,633.0,2.801403710017355,0,dictionary:breach,1,False,19.931568569324174,False,True
7,1080.0,3.0334237554869503,1,dictionary:breach,2,False,36.18947501009619,False,True
6,340.0,2.5314789170422554,0,dictionary:breach,1,False,28.202638308846552,False,True
8,305.0,2.484299839346786,0,dictionary:breach,3,False,41.3594000115385,False,True
10,104.0,2.0170333392987803,0,dictionary:breach,3,False,51.69925001442312,False,True
6,415.0,2.618048096712093,0,dictionary:breach,1,False,28.202638308846552,False,True
7,349.0,2.54282542695918,0,dictionary:breach,1,False,32.90307802698764,False,True
6,290.0,2.462397997898956,0,dictionary:breach,1,False,28.202638308846552,False,True
6,346.0,2.539076098792777,0,dictionary:breach,1,False,28.202638308846552,False,True
8,1441.0,3.15866398081399,1,dictionary:breach,3,False,41.3594000115385,False,True
10,557.0,2.745855195173729,0,dictionary:breach,2,False,33.219280948873624,False,True
7,3949.0,3.5964871337365443,1,dictionary:breach,2,False,36.18947501009619,False,True
7,347.0,2.5403294747908736,0,dictionary:breach,1,False,32.90307802698764,False,True
7,52.0,1.7160033436347992,0,dictionary:breach,2,False,36.18947501009619,False,True
7,52.0,1.7160033436347992,0,dictionary:breach,2,False,36.18947501009619,False,True
6,255.0,2.4065401804339555,0,dictionary:breach,1,False,28.202638308846552,False,True
6,309.0,2.4899584794248346,0,dictionary:breach,1,False,28.202638308846552,False,True
8,1438.0,3.1577588860468637,1,dictionary:breach,3,False,41.3594000115385,False,True
6,357.0,2.552668216112193,0,dictionary:breach,1,False,28.202638308846552,False,True
7,189.0,2.2764618041732443,0,dictionary:breach,2,False,39.90307802698764,False,True
7,314.0,2.496929648073215,0,dictionary:breach,1,False,32.90307802698764,False,True
7,397.0,2.598790506763115,0,dictionary:breach,1,False,32.90307802698764,False,True
7,5637.0,3.7510480348201884,1,dictionary:breach,2,False,36.18947501009619,False,True
6,783.0,2.8937617620579434,0,dictionary:breach,1,False,19.931568569324174,False,True
10,760.0,2.880813592280792,0,dictionary:breach,3,False,51.69925001442312,False,True
6,540.0,2.732393759822969,0,dictionary:breach,1,False,19.931568569324174,False,True
6,334.0,2.5237464668115646,0,dictionary:breach,1,False,28.202638308846552,False,True
6,344.0,2.5365584425715304,0,dictionary:breach,1,False,28.202638308846552,False,True
7,3178.0,3.502153892871361,1,dictionary:breach,2,False,36.18947501009619,False,True
7,3782.0,3.577721524509021,1,dictionary:breach,2,False,36.18947501009619,False,True
6,418.0,2.6211762817750355,0,dictionary:breach,1,False,28.202638308846552,False,True
7,1440.0,3.1583624920952498,1,dictionary:breach,2,False,36.18947501009619,False,True
12,282.0,2.4502491083193614,0,dictionary:breach,4,False,62.039100017307746,True,True
5,331.0,2.519827993775719,0,dictionary:breach,1,False,23.502198590705458,False,True
5,391.0,2.592176757395867,0,dictionary:english,1,False,23.502198590705458,False,True
7,3027.0,3.4810124209565734,1,dictionary:breach,2,False,36.18947501009619,False,True
8,1087.0,3.0362295440862943,1,dictionary:breach,3,False,41.3594000115385,False,True
7,2520.0,3.4014005407815446,1,dictionary:breach,2,False,36.18947501009619,False,True
8,400.0,2.6020599913279625,0,repeat,2,False,26.575424759098897,False,True
10,1157.0,3.0633333589517497,1,dictionary:breach,3,False,51.69925001442312,False,True
8,2329.0,3.367169488534681,1,dictionary:breach,3,False,41.3594000115385,False,True
9,200.0,2.3010299956639813,0,dictionary:breach,4,False,53.587766793481876,False,True
9,361.0,2.5575072019056577,0,dictionary:breach,2,False,42.303957463269825,False,True
6,565.0,2.7520484478194387,0,dictionary:breach,1,False,19.931568569324174,False,True
8,720.0,2.8573324964312685,0,dictionary:breach,3,False,41.3594000115385,False,True
6,308.0,2.4885507165004443,0,dictionary:breach,1,False,28.202638308846552,False,True
6,372.0,2.5705429398818973,0,dictionary:breach,1,False,19.931568569324174,False,True
6,258.0,2.41161970596323,0,dictionary:breach,1,False,28.202638308846552,False,True
7,542.0,2.7339992865383866,0,dictionary:breach,1,False,32.90307802698764,False,True
7,2664.0,3.4255342204982635,1,dictionary:breach,2,False,36.18947501009619,False,True
6,376.0,2.5751878449276613,0,dictionary:breach,1,False,28.202638308846552,False,True
8,1673.0,3.223495940962395,1,dictionary:breach,3,False,41.3594000115385,False,True
6,300.0,2.4771212547196626,0,repeat,1,False,19.931568569324174,False,True
9,1444.0,3.1595671932336202,1,dictionary:breach,3,False,46.529325012980806,False,True
10,1710.0,3.232996110392154,1,dictionary:breach,3,False,51.69925001442312,False,True
8,2280.0,3.357934847000454,1,dictionary:breach,3,False,41.3594000115385,False,True
7,70.0,1.845098040014257,0,repeat,1,False,23.253496664211536,False,True
7,365.0,2.5622928644564746,0,dictionary:breach,1,False,32.90307802698764,False,True
6,550.0,2.740362689494244,0,dictionary:breach,1,False,19.931568569324174,False,True
6,383.0,2.583198773968623,0,dictionary:breach,1,False,28.202638308846552,False,True
8,560.0,2.7481880270062007,0,dictionary:breach,3,False,41.3594000115385,False,True
